Unique ID,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
ID_4424,Northcote,14 Henry St,2,h,1112000,S,Nelson,12-06-2016,5.5,3070,4,1,2,238,,,Darebin,-37.7732,144.9957,Northern Metropolitan,11364
ID_4425,Northcote,141 Arthurton Rd,2,h,910000,S,Nelson,12-11-2016,5.5,3070,2,1,2,229,,1900,Darebin,-37.7681,144.9877,Northern Metropolitan,11364
ID_4426,Northcote,1/75 Gadd St,3,t,830000,S,Jellis,12-11-2016,5.5,3070,3,3,1,55,,2013,Darebin,-37.7626,144.9898,Northern Metropolitan,11364
ID_4427,Northcote,7 Prospect Gr,4,h,2100000,PI,Woodards,12-11-2016,5.5,3070,4,1,2,0,,,Darebin,-37.7736,145.0004,Northern Metropolitan,11364
ID_4428,Northcote,238 Victoria Rd,3,h,1190000,S,Nelson,12-11-2016,5.5,3070,3,1,1,445,125,1920,Darebin,-37.7652,145.0123,Northern Metropolitan,11364
ID_4429,Northcote,1/221 Westgarth St,3,t,865000,S,Love,12-11-2016,5.5,3070,3,1,2,184,108,2006,Darebin,-37.7825,145.0104,Northern Metropolitan,11364
ID_4430,Northcote,13 Hawthorn Rd,4,h,2175000,S,Nelson,13-08-2016,5.5,3070,5,2,1,573,186,1890,Darebin,-37.7707,144.9924,Northern Metropolitan,11364
ID_4431,Northcote,154 Separation St,3,h,1085000,S,Brace,13-08-2016,5.5,3070,3,1,2,610,,,Darebin,-37.7704,145.0066,Northern Metropolitan,11364
ID_4432,Northcote,1/68 Bridge St,1,u,312000,S,Harcourts,14-05-2016,5.5,3070,1,1,1,0,39,1960,Darebin,-37.7783,144.9954,Northern Metropolitan,11364
ID_4433,Northcote,8/62 Cunningham St,1,u,320000,PI,Barry,14-05-2016,5.5,3070,1,1,0,0,,,Darebin,-37.7827,144.9999,Northern Metropolitan,11364
ID_4434,Northcote,19 Hunter St,2,h,890000,S,hockingstuart,14-05-2016,5.5,3070,2,1,1,225,92,1910,Darebin,-37.7663,145.0009,Northern Metropolitan,11364
ID_4435,Northcote,81 Mitchell St,5,h,2700000,S,hockingstuart,14-05-2016,5.5,3070,4,3,3,490,331,1920,Darebin,-37.7726,145.0048,Northern Metropolitan,11364
ID_4436,Northcote,118 Roberts St,2,h,1101000,S,Jellis,14-05-2016,5.5,3070,2,1,0,229,99,1910,Darebin,-37.7784,145.0042,Northern Metropolitan,11364
ID_4437,Northcote,36 Tanner Gr,3,h,926000,S,hockingstuart,14-05-2016,5.5,3070,3,1,2,380,,,Darebin,-37.7709,145.0105,Northern Metropolitan,11364
ID_4438,Northcote,6 Clarke St,3,h,1050000,SP,Nelson,15-10-2016,5.5,3070,3,1,0,158,106,1910,Darebin,-37.7756,144.9891,Northern Metropolitan,11364
ID_4439,Northcote,1/78 Helen St,3,h,1010000,S,Nelson,15-10-2016,5.5,3070,3,1,1,178,124,2000,Darebin,-37.771,144.9974,Northern Metropolitan,11364
ID_4440,Northcote,2 Jamieson St,5,h,2155000,S,Jellis,15-10-2016,5.5,3070,5,2,2,692,,1920,Darebin,-37.7784,145.0035,Northern Metropolitan,11364
ID_4441,Northcote,7/7 Simpson St,2,u,430000,PI,Nelson,15-10-2016,5.5,3070,2,1,1,0,,1970,Darebin,-37.7813,145.0062,Northern Metropolitan,11364
ID_4442,Northcote,13 Andrew St,3,h,1900000,SP,hockingstuart,16-04-2016,5.5,3070,3,1,1,522,174,1910,Darebin,-37.7752,145.0032,Northern Metropolitan,11364
ID_4443,Northcote,121 Bent St,2,h,888000,SP,hockingstuart,16-04-2016,5.5,3070,2,1,1,190,102,1985,Darebin,-37.7667,144.9909,Northern Metropolitan,11364
ID_4444,Northcote,45 Emmaline St,2,h,1020000,S,Nelson,16-04-2016,5.5,3070,2,1,1,354,97,1920,Darebin,-37.7638,144.9933,Northern Metropolitan,11364
ID_4445,Northcote,34 Oamaru St,3,h,1160000,S,hockingstuart,16-04-2016,5.5,3070,2,3,2,425,,,Darebin,-37.7684,145.0099,Northern Metropolitan,11364
ID_4446,Northcote,2/13 Spencer St,2,h,844000,S,Barry,16-04-2016,5.5,3070,2,1,1,174,106,1995,Darebin,-37.7642,144.9963,Northern Metropolitan,11364
ID_4447,Northcote,64 Union St,3,h,1860000,S,Nelson,16-04-2016,5.5,3070,2,3,1,448,,,Darebin,-37.7792,144.9951,Northern Metropolitan,11364
ID_4448,Northcote,48 Barry St,3,h,1676000,S,Jellis,16-07-2016,5.5,3070,3,1,2,401,,,Darebin,-37.7801,144.9954,Northern Metropolitan,11364
ID_4449,Northcote,10 Campbell Gr,3,t,900000,S,Nelson,16-07-2016,5.5,3070,3,2,2,608,138,2012,Darebin,-37.7763,144.9967,Northern Metropolitan,11364
ID_4450,Northcote,83 Bastings St,3,h,1300000,S,Nelson,17-09-2016,5.5,3070,3,1,1,328,135,1920,Darebin,-37.7745,145.0045,Northern Metropolitan,11364
ID_4451,Northcote,4/140 Darebin Rd,3,u,810000,SP,Jellis,17-09-2016,5.5,3070,3,1,2,150,119,2000,Darebin,-37.7648,145.0098,Northern Metropolitan,11364
ID_4452,Northcote,338 Separation St,2,t,701000,SP,Nelson,17-09-2016,5.5,3070,2,1,1,0,109,2000,Darebin,-37.7711,145.013,Northern Metropolitan,11364
ID_4453,Northcote,1/94 Union St,1,u,410000,S,Nelson,17-09-2016,5.5,3070,1,1,0,0,,,Darebin,-37.7793,144.9972,Northern Metropolitan,11364
ID_4454,Northcote,9 Brooke St,2,h,1255000,S,Ray,18-03-2017,5.5,3070,2,1,2,314,120,,Darebin,-37.7762,145.003,Northern Metropolitan,11364
ID_4455,Northcote,2/19 Glanfield St,2,u,665000,PI,Barry,18-03-2017,5.5,3070,2,1,1,120,76,1975,Darebin,-37.7715,145.0075,Northern Metropolitan,11364
ID_4456,Northcote,17B McFarlane St,2,h,1085000,S,McGrath,18-03-2017,5.5,3070,2,2,1,152,120,,Darebin,-37.7661,145.0001,Northern Metropolitan,11364
ID_4457,Northcote,7 McLachlan St,3,h,2315000,SP,McGrath,18-03-2017,5.5,3070,3,1,2,899,143,1960,Darebin,-37.7822,144.9935,Northern Metropolitan,11364
ID_4458,Northcote,79 Christmas St,2,h,1170000,S,Barry,18-06-2016,5.5,3070,2,1,3,453,93,1920,Darebin,-37.7666,145.0132,Northern Metropolitan,11364
ID_4459,Northcote,22 Ellesmere St,2,h,875000,S,Nelson,18-06-2016,5.5,3070,2,1,1,0,,,Darebin,-37.7736,145.0074,Northern Metropolitan,11364
ID_4460,Northcote,24 Barry St,3,h,1715000,S,Harrington,19-11-2016,5.5,3070,3,1,1,407,143,1900,Darebin,-37.7799,144.9937,Northern Metropolitan,11364
ID_4461,Northcote,178 Beaconsfield Pde,3,h,1396500,S,Woodards,19-11-2016,5.5,3070,3,1,1,302,,,Darebin,-37.7636,144.9864,Northern Metropolitan,11364
ID_4462,Northcote,16/62 Cunningham St,1,u,422000,S,Chambers,19-11-2016,5.5,3070,1,1,1,0,40,1970,Darebin,-37.7827,144.9999,Northern Metropolitan,11364
ID_4463,Northcote,26 Hayes St,3,h,1474000,S,Jellis,19-11-2016,5.5,3070,3,1,0,304,131,1910,Darebin,-37.7642,145.001,Northern Metropolitan,11364
ID_4464,Northcote,4A Jessie St,3,h,1340000,S,Jellis,19-11-2016,5.5,3070,3,2,1,165,,1997,Darebin,-37.7814,145.0039,Northern Metropolitan,11364
ID_4465,Northcote,129 Separation St,3,h,980000,S,Nelson,19-11-2016,5.5,3070,3,1,0,279,,,Darebin,-37.77,145.0049,Northern Metropolitan,11364
ID_4466,Northcote,6 Dally St,2,h,1035000,S,hockingstuart,22-05-2016,5.5,3070,2,1,2,243,102,1890,Darebin,-37.7653,145.0014,Northern Metropolitan,11364
ID_4467,Northcote,1/5 Emmaline St,2,u,460000,VB,Nelson,22-05-2016,5.5,3070,2,1,1,0,65,2009,Darebin,-37.7641,144.9958,Northern Metropolitan,11364
ID_4468,Northcote,42 Kellett St,3,h,1760000,S,Nelson,22-05-2016,5.5,3070,2,2,2,403,180,1920,Darebin,-37.7673,145.0081,Northern Metropolitan,11364
ID_4469,Northcote,19a Victoria Rd,3,h,975000,S,Barry,22-05-2016,5.5,3070,3,1,2,274,,2006,Darebin,-37.7815,145.0096,Northern Metropolitan,11364
ID_4470,Northcote,8 Reid St,2,h,1095000,S,Ray,22-08-2016,5.5,3070,2,1,2,306,86,1910,Darebin,-37.7644,145.004,Northern Metropolitan,11364
ID_4471,Northcote,60 Ross St,3,h,1121000,S,Ray,22-08-2016,5.5,3070,3,1,0,0,,,Darebin,-37.7821,144.9995,Northern Metropolitan,11364
ID_4472,Northcote,1/54 Emmaline St,1,u,370000,PI,hockingstuart,23-04-2016,5.5,3070,2,1,1,0,,,Darebin,-37.7635,144.9934,Northern Metropolitan,11364
ID_4473,Northcote,12 Stott St,3,h,1225000,SP,Barry,23-04-2016,5.5,3070,3,1,2,307,135,1910,Darebin,-37.764,144.9976,Northern Metropolitan,11364
ID_4474,Northcote,43 Andrew St,4,h,2004000,S,Jellis,24-09-2016,5.5,3070,3,2,1,569,,,Darebin,-37.772,145.0039,Northern Metropolitan,11364
ID_4475,Northcote,52 Charles St,2,h,1211000,S,Jellis,24-09-2016,5.5,3070,2,1,1,178,100,1900,Darebin,-37.777,144.9922,Northern Metropolitan,11364
ID_4476,Northcote,167 Clarke St,5,h,4300000,SP,McGrath,24-09-2016,5.5,3070,4,4,3,569,,1910,Darebin,-37.7763,144.9964,Northern Metropolitan,11364
ID_4477,Northcote,23 Howitt St,3,h,1400000,S,Collins,24-09-2016,5.5,3070,3,1,1,335,,,Darebin,-37.7816,145.0141,Northern Metropolitan,11364
ID_4478,Northcote,1/13 Kellett St,2,u,770000,S,Nelson,24-09-2016,5.5,3070,2,1,1,129,115,1975,Darebin,-37.7668,145.0063,Northern Metropolitan,11364
ID_4479,Northcote,130 Mitchell St,3,h,1090000,SP,Miles,24-09-2016,5.5,3070,3,1,2,318,,,Darebin,-37.7733,145.0078,Northern Metropolitan,11364
ID_4480,Northcote,33 Oxford St,4,h,1830000,S,McGrath,24-09-2016,5.5,3070,3,1,1,654,,,Darebin,-37.7756,145.0082,Northern Metropolitan,11364
ID_4481,Northcote,239 Victoria Rd,3,h,1000000,VB,Nelson,24-09-2016,5.5,3070,3,1,1,440,131,1930,Darebin,-37.7663,145.0118,Northern Metropolitan,11364
ID_4482,Northcote,5/216 Westgarth St,2,u,600000,S,Jellis,24-09-2016,5.5,3070,2,1,1,671,,,Darebin,-37.7833,145.0135,Northern Metropolitan,11364
ID_4483,Northcote,2/195 Clarke St,2,u,692000,S,Harcourts,25-02-2017,5.5,3070,2,1,1,0,,2012,Darebin,-37.7765,144.9984,Northern Metropolitan,11364
ID_4484,Northcote,27 Zoe Cct,3,t,980000,S,Harrington,25-02-2017,5.5,3070,3,2,2,195,,,Darebin,-37.7678,144.9853,Northern Metropolitan,11364
ID_4485,Northcote,174 Beaconsfield Pde,4,h,1310000,S,Nelson,27-06-2016,5.5,3070,4,2,1,355,,,Darebin,-37.7636,144.9872,Northern Metropolitan,11364
ID_4486,Northcote,14 Northcote St,2,h,1050000,S,Barry,27-06-2016,5.5,3070,2,1,2,301,100,1925,Darebin,-37.774,145.0081,Northern Metropolitan,11364
ID_4487,Northcote,29 Traill St,5,h,1700000,S,Nelson,27-06-2016,5.5,3070,5,3,1,450,265,1930,Darebin,-37.7701,144.9886,Northern Metropolitan,11364
ID_4488,Northcote,162 Bastings St,3,h,2160000,S,Jellis,27-11-2016,5.5,3070,3,2,1,338,90,1920,Darebin,-37.7757,145.0119,Northern Metropolitan,11364
ID_4489,Northcote,13 Vauxhall Rd,3,h,1610000,S,Jellis,27-11-2016,5.5,3070,3,1,2,501,,,Darebin,-37.7771,145.0116,Northern Metropolitan,11364
ID_4490,Northcote,13/200 Westgarth St,1,u,400000,VB,Nelson,27-11-2016,5.5,3070,1,1,1,0,43,2014,Darebin,-37.7831,145.0124,Northern Metropolitan,11364
ID_4491,Northcote,160 Bent St,4,h,1420000,S,hockingstuart,28-05-2016,5.5,3070,3,1,1,465,137,1890,Darebin,-37.7662,144.9889,Northern Metropolitan,11364
ID_4492,Northcote,3 Brooke St,4,h,1950000,S,hockingstuart,28-05-2016,5.5,3070,4,2,1,489,140,1910,Darebin,-37.7762,145.0027,Northern Metropolitan,11364
ID_4493,Northcote,4 Clifton St,5,h,1820000,SP,hockingstuart,28-05-2016,5.5,3070,5,3,2,344,230,1939,Darebin,-37.7677,145.0085,Northern Metropolitan,11364
ID_4494,Northcote,27 Vauxhall Rd,4,h,1900000,PI,hockingstuart,28-05-2016,5.5,3070,3,2,1,537,,,Darebin,-37.7763,145.0117,Northern Metropolitan,11364
ID_4495,Northcote,3 Atkinson St,3,h,1080000,S,Harrington,28-08-2016,5.5,3070,2,1,1,348,130,1910,Darebin,-37.7799,145.011,Northern Metropolitan,11364
ID_4496,Northcote,17/203 Clarke St,2,u,570000,VB,Woodards,28-08-2016,5.5,3070,2,1,1,0,10,1970,Darebin,-37.7766,144.9988,Northern Metropolitan,11364
ID_4497,Northcote,70 James St,3,h,1450000,PI,McGrath,28-08-2016,5.5,3070,3,1,1,489,,1900,Darebin,-37.7756,145.0002,Northern Metropolitan,11364
ID_4498,Northcote,14 Jenkins St,3,h,1400000,S,McGrath,28-08-2016,5.5,3070,3,1,2,582,,1932,Darebin,-37.7651,145.0062,Northern Metropolitan,11364
ID_4499,Northcote,41 Johnson St,2,h,1340000,S,McGrath,28-08-2016,5.5,3070,2,1,1,297,108,1910,Darebin,-37.7627,144.9986,Northern Metropolitan,11364
ID_4500,Northcote,9/28 Ross St,1,u,340000,PI,Nelson,28-08-2016,5.5,3070,1,1,1,0,,,Darebin,-37.7839,144.9991,Northern Metropolitan,11364
ID_4501,Northcote,43 Salisbury Gr,4,h,1300000,VB,Jellis,28-08-2016,5.5,3070,4,3,2,187,,1970,Darebin,-37.7642,145.0025,Northern Metropolitan,11364
ID_4502,Northcote,25 Simpson St,4,h,2340000,S,McGrath,28-08-2016,5.5,3070,4,2,3,824,231,1920,Darebin,-37.7803,145.0063,Northern Metropolitan,11364
ID_4503,Northcote,77 Union St,2,h,1634000,SP,Nelson,28-08-2016,5.5,3070,2,1,2,376,109,1920,Darebin,-37.7789,144.9952,Northern Metropolitan,11364
ID_4504,Northcote,51 Beavers Rd,2,h,910000,S,Jellis,30-07-2016,5.5,3070,2,1,1,150,81,1995,Darebin,-37.7665,144.9955,Northern Metropolitan,11364
ID_4505,Northcote,78 Bridge St,4,h,1650000,S,Nelson,30-07-2016,5.5,3070,4,1,1,382,168,1970,Darebin,-37.7784,144.9959,Northern Metropolitan,11364
ID_4506,Northcote,106 Christmas St,3,t,1130000,S,Nelson,30-07-2016,5.5,3070,3,2,1,229,,,Darebin,-37.7671,145.0153,Northern Metropolitan,11364
ID_4507,Northcote,215 Clarke St,4,h,3850000,PI,Jellis,30-07-2016,5.5,3070,4,4,8,1390,,1912,Darebin,-37.7767,144.9996,Northern Metropolitan,11364
ID_4508,Northcote,155 Westbourne Gr,3,h,1510000,PI,Jellis,30-07-2016,5.5,3070,3,1,3,327,165,1900,Darebin,-37.7741,144.9971,Northern Metropolitan,11364
ID_4509,Northcote,118 Westgarth St,3,h,1500000,PI,Jellis,30-07-2016,5.5,3070,4,1,8,727,,1900,Darebin,-37.7825,145.0072,Northern Metropolitan,11364
ID_4510,Northcote,120 Westgarth St,4,h,2315000,S,Jellis,30-07-2016,5.5,3070,3,2,4,750,,,Darebin,-37.7825,145.0073,Northern Metropolitan,11364
ID_4511,Oak Park,14 Marie St,3,h,892000,S,Nelson,03-09-2016,11.5,3046,3,1,3,757,,,Moreland,-37.718,144.9174,Northern Metropolitan,2651
ID_4512,Oak Park,1 Victoria St,2,h,592000,S,Barry,03-09-2016,11.5,3046,2,1,2,577,,,Moreland,-37.7137,144.9167,Northern Metropolitan,2651
ID_4513,Oak Park,1/1 Gregory St,3,u,647000,S,Brad,03-12-2016,11.5,3046,3,1,2,250,,,Moreland,-37.7232,144.9148,Northern Metropolitan,2651
ID_4514,Oak Park,40 Winifred St,4,h,865000,S,Brad,03-12-2016,11.5,3046,4,1,2,696,160,1955,Moreland,-37.7209,144.9158,Northern Metropolitan,2651
ID_4515,Oak Park,7 Cartwright St,4,h,1350000,S,Eview,04-03-2017,11.5,3046,4,2,2,590,237,,Moreland,-37.7151,144.9194,Northern Metropolitan,2651
ID_4516,Oak Park,1/9 Cartwright St,2,u,476000,S,hockingstuart,06-08-2016,11.5,3046,2,1,1,189,85,1995,Moreland,-37.7151,144.9191,Northern Metropolitan,2651
ID_4517,Oak Park,40 New Rd,4,h,830000,PI,Brad,07-05-2016,11.5,3046,4,2,2,616,,1950,Moreland,-37.7134,144.9096,Northern Metropolitan,2651
ID_4518,Oak Park,44 Devereaux St,3,h,706000,PI,Eview,07-11-2016,11.5,3046,3,1,0,715,111,1960,Moreland,-37.7143,144.9092,Northern Metropolitan,2651
ID_4519,Oak Park,11 Murphy St,4,h,920000,S,Ray,07-11-2016,11.5,3046,4,2,2,780,179,1965,Moreland,-37.7168,144.9171,Northern Metropolitan,2651
ID_4520,Oak Park,4/13 Sylvester St,2,u,522000,S,Stockdale,08-10-2016,11.5,3046,2,1,1,161,91,2012,Moreland,-37.7204,144.9131,Northern Metropolitan,2651
ID_4521,Oak Park,5/4 Ethel St,3,u,358500,S,Jason,10-09-2016,11.5,3046,3,1,1,0,,,Moreland,-37.7233,144.9168,Northern Metropolitan,2651
ID_4522,Oak Park,7 Pines Gr,4,h,690000,S,Brad,10-09-2016,11.5,3046,3,1,1,553,137,1960,Moreland,-37.7161,144.9165,Northern Metropolitan,2651
ID_4523,Oak Park,4 Ridge Rd,4,h,800000,S,Stockdale,10-12-2016,11.5,3046,4,2,1,589,,,Moreland,-37.7151,144.9157,Northern Metropolitan,2651
ID_4524,Oak Park,1/22 Lex Gr,3,t,770000,S,Brad,11-02-2017,11.5,3046,3,2,2,272,138,2012,Moreland,-37.7182,144.9244,Northern Metropolitan,2651
ID_4525,Oak Park,10 Grevillia Rd,5,h,1100000,PI,Nelson,12-11-2016,11.5,3046,5,2,4,783,223,1950,Moreland,-37.7207,144.9263,Northern Metropolitan,2651
ID_4526,Oak Park,19 Valdoone Ct,3,h,727500,S,Brad,13-08-2016,11.5,3046,3,1,2,719,,,Moreland,-37.7152,144.9074,Northern Metropolitan,2651
ID_4527,Oak Park,3 Flannery Ct,3,h,925000,S,Brad,15-10-2016,11.5,3046,3,1,4,815,,1997,Moreland,-37.7151,144.9062,Northern Metropolitan,2651
ID_4528,Oak Park,2/8 Gregory St,2,t,475000,PI,Barry,15-10-2016,11.5,3046,2,1,1,118,113,2010,Moreland,-37.7232,144.9154,Northern Metropolitan,2651
ID_4529,Oak Park,5/25 Ethel St,3,u,651000,S,Nelson,16-07-2016,11.5,3046,3,2,2,198,113,2009,Moreland,-37.722,144.9169,Northern Metropolitan,2651
ID_4530,Oak Park,1/29 Margaret St,3,t,770000,SP,Nelson,16-07-2016,11.5,3046,3,2,2,264,,,Moreland,-37.722,144.9192,Northern Metropolitan,2651
ID_4531,Oak Park,63 Vincent St,3,h,900000,SP,Nelson,16-07-2016,11.5,3046,3,1,1,705,,,Moreland,-37.7187,144.914,Northern Metropolitan,2651
ID_4532,Oak Park,96 Winifred St,3,h,815500,S,Brad,16-07-2016,11.5,3046,3,2,2,790,165,1940,Moreland,-37.718,144.9124,Northern Metropolitan,2651
ID_4533,Oak Park,1 Jacaranda St,3,h,770000,S,Stockdale,17-09-2016,11.5,3046,3,2,2,382,173,1960,Moreland,-37.7152,144.9165,Northern Metropolitan,2651
ID_4534,Oak Park,4/29 Margaret St,2,t,585500,S,Eview,18-03-2017,11.5,3046,2,1,1,161,86,2013,Moreland,-37.7218,144.9188,Northern Metropolitan,2651
ID_4535,Oak Park,40 Devereaux St,4,h,840000,SP,Nelson,18-06-2016,11.5,3046,4,1,2,704,196,1960,Moreland,-37.7143,144.9096,Northern Metropolitan,2651
ID_4536,Oak Park,20 Lex Gr,4,h,1005000,S,Stockdale,19-11-2016,11.5,3046,4,1,1,780,,,Moreland,-37.7182,144.9246,Northern Metropolitan,2651
ID_4537,Oak Park,2/16 Winifred St,2,u,470000,VB,Barry,22-05-2016,11.5,3046,2,1,1,138,76,2009,Moreland,-37.7209,144.9179,Northern Metropolitan,2651
ID_4538,Oak Park,100 Winifred St,3,h,810000,SP,Brad,22-08-2016,11.5,3046,3,1,3,763,93,1960,Moreland,-37.7178,144.9121,Northern Metropolitan,2651
ID_4539,Oak Park,2/21 Gregory St,3,u,550000,PI,Brad,27-11-2016,11.5,3046,3,1,1,196,,,Moreland,-37.7216,144.9157,Northern Metropolitan,2651
ID_4540,Oak Park,68 Vincent St,4,h,855333,S,Eview,28-08-2016,11.5,3046,4,1,2,694,183,1974,Moreland,-37.718,144.9138,Northern Metropolitan,2651
ID_4541,Oak Park,11 Hillcrest Rd,5,h,900000,VB,Brad,30-07-2016,11.5,3046,5,2,2,568,260,1995,Moreland,-37.7129,144.9253,Northern Metropolitan,2651
ID_4542,Oak Park,8a Pines Gr,2,h,480000,S,Brad,30-07-2016,11.5,3046,2,1,2,0,,,Moreland,-37.7157,144.9165,Northern Metropolitan,2651
ID_4543,Oakleigh South,2/232 Warrigal Rd,3,t,680000,S,Fletchers,03-09-2016,14.7,3167,3,2,1,189,123,,Monash,-37.9122,145.0853,South-Eastern Metropolitan,3692
ID_4544,Oakleigh South,14 Bossington St,3,h,981000,S,Buxton,03-12-2016,14.7,3167,3,1,2,646,,,Monash,-37.9167,145.0855,South-Eastern Metropolitan,3692
ID_4545,Oakleigh South,4 Montrose St,4,h,876000,S,Buxton,04-02-2016,14.7,3167,4,2,1,535,,,Kingston,-37.9384,145.0878,South-Eastern Metropolitan,3692
ID_4546,Oakleigh South,16 Alleford St,3,h,875000,S,Buxton,04-03-2017,14.7,3167,3,2,1,258,105,1999,Monash,-37.9156,145.0879,South-Eastern Metropolitan,3692
ID_4547,Oakleigh South,2/1073 Centre Rd,4,h,651000,PI,Woodards,07-05-2016,14.7,3167,4,2,2,214,189,2010,Kingston,-37.9244,145.0883,South-Eastern Metropolitan,3692
ID_4548,Oakleigh South,14 Columbia St,3,h,802000,S,Ray,08-10-2016,14.7,3167,1,1,2,533,120,1960,Kingston,-37.9348,145.0836,South-Eastern Metropolitan,3692
ID_4549,Oakleigh South,21 Hardy Ct,3,h,995000,S,Ray,08-10-2016,14.7,3167,3,1,1,530,,,Monash,-37.9248,145.1067,South-Eastern Metropolitan,3692
ID_4550,Oakleigh South,9 Wicks Ct,4,h,881500,S,Ray,10-09-2016,14.7,3167,4,2,2,581,,,Kingston,-37.9355,145.0979,South-Eastern Metropolitan,3692
ID_4551,Oakleigh South,4 Cascade St,5,h,900000,S,Ray,11-02-2017,14.7,3167,5,2,2,558,239,1987,Kingston,-37.9366,145.0954,South-Eastern Metropolitan,3692
ID_4552,Oakleigh South,3/1073 Centre Rd,3,h,782000,SP,Woodards,11-03-2017,14.7,3167,3,2,2,0,,,Kingston,-37.9244,145.0885,South-Eastern Metropolitan,3692
ID_4553,Oakleigh South,10a Farm Rd,2,h,580000,PI,Buxton,12-06-2016,14.7,3167,2,1,2,428,,,Monash,-37.9249,145.0943,South-Eastern Metropolitan,3692
ID_4554,Oakleigh South,13 Farm Rd,3,h,937500,S,Ray,12-11-2016,14.7,3167,3,1,2,530,,,Monash,-37.9245,145.0937,South-Eastern Metropolitan,3692
ID_4555,Oakleigh South,25 Luntar Rd,3,h,1080000,S,Woodards,12-11-2016,14.7,3167,3,2,2,716,,,Kingston,-37.9261,145.083,South-Eastern Metropolitan,3692
ID_4556,Oakleigh South,8 Riley St,3,h,1000000,S,Ray,12-11-2016,14.7,3167,3,2,2,575,120,1960,Monash,-37.9215,145.0925,South-Eastern Metropolitan,3692
ID_4557,Oakleigh South,24 Guest Rd,3,h,1235000,S,Buxton,15-10-2016,14.7,3167,3,1,4,743,,,Monash,-37.9129,145.094,South-Eastern Metropolitan,3692
ID_4558,Oakleigh South,7 Robyn Ct,4,h,801347,SP,Buxton,16-07-2016,14.7,3167,4,2,1,567,164,1970,Kingston,-37.9361,145.0816,South-Eastern Metropolitan,3692
ID_4559,Oakleigh South,9 Emerald St,3,h,921000,S,hockingstuart,18-03-2017,14.7,3167,3,1,2,535,129,1970,Kingston,-37.9377,145.0856,South-Eastern Metropolitan,3692
ID_4560,Oakleigh South,1172 North Rd,6,h,1900000,S,Harcourts,18-03-2017,14.7,3167,6,2,6,1200,181,1970,Monash,-37.9099,145.0875,South-Eastern Metropolitan,3692
ID_4561,Oakleigh South,1/19 Dermot St,2,h,752500,SP,Buxton,18-06-2016,14.7,3167,2,1,1,308,112,1950,Monash,-37.9191,145.0855,South-Eastern Metropolitan,3692
ID_4562,Oakleigh South,9 Telopea Ct,4,h,800000,PI,Woodards,18-06-2016,14.7,3167,4,2,2,558,,,Kingston,-37.9393,145.0962,South-Eastern Metropolitan,3692
ID_4563,Oakleigh South,41 Bossington St,3,t,800000,S,Buxton,24-09-2016,14.7,3167,3,1,2,252,,,Monash,-37.9167,145.0879,South-Eastern Metropolitan,3692
ID_4564,Oakleigh South,107 Golf Rd,3,h,1067000,S,Woodards,25-02-2017,14.7,3167,3,1,2,648,122,1940,Monash,-37.9196,145.0876,South-Eastern Metropolitan,3692
ID_4565,Oakleigh South,31 Riley St,4,h,1310000,S,Buxton,25-02-2017,14.7,3167,4,2,4,993,,1960,Monash,-37.9239,145.0943,South-Eastern Metropolitan,3692
ID_4566,Oakleigh South,24 Valley St,3,h,800000,S,Ray,25-02-2017,14.7,3167,3,2,2,0,,,Monash,-37.918,145.1064,South-Eastern Metropolitan,3692
ID_4567,Oakleigh South,28 Devoy St,3,h,1260500,S,Buxton,26-07-2016,14.7,3167,3,1,1,774,107,1950,Monash,-37.9178,145.0872,South-Eastern Metropolitan,3692
ID_4568,Oakleigh South,15 Druitt St,3,h,850500,S,Buxton,27-11-2016,14.7,3167,3,1,2,531,118,1962,Kingston,-37.9303,145.082,South-Eastern Metropolitan,3692
ID_4569,Oakleigh South,2/3 Golf Rd,2,u,625000,S,LJ,27-11-2016,14.7,3167,2,1,1,204,,,Monash,-37.9107,145.0891,South-Eastern Metropolitan,3692
ID_4570,Oakleigh South,3 Paula Ct,3,h,980500,S,McGrath,27-11-2016,14.7,3167,3,2,2,727,,,Monash,-37.9187,145.1098,South-Eastern Metropolitan,3692
ID_4571,Oakleigh South,22 Pitt St,3,h,1068000,S,Ray,27-11-2016,14.7,3167,3,2,2,609,172,1970,Monash,-37.9213,145.0854,South-Eastern Metropolitan,3692
ID_4572,Oakleigh South,20 Vanessa Ct,4,h,937500,SP,Greg,28-05-2016,14.7,3167,4,2,2,539,226,1993,Kingston,-37.9413,145.0957,South-Eastern Metropolitan,3692
ID_4573,Oakleigh South,15 Yarra Ct,4,h,1126000,S,Buxton,28-08-2016,14.7,3167,4,2,2,530,242,1980,Kingston,-37.935,145.083,South-Eastern Metropolitan,3692
ID_4574,Oakleigh South,19 Reid St,2,h,778000,S,Ray,30-07-2016,14.7,3167,2,1,1,806,89,1965,Monash,-37.9112,145.0873,South-Eastern Metropolitan,3692
ID_4575,Parkville,50 Strickland Rd,4,h,1230000,S,Nelson,03-09-2016,2.6,3052,4,2,2,357,249,2009,Melbourne,-37.7767,144.9403,Northern Metropolitan,2309
